,CID,SMILES,f_avg_pIC50,hbd,hba,mv,pow,ECFP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1347,ALP-POS-902f21bb-2,Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12,4.059630558,1,6,328.759,2.8734,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB0D60>,13.02693594,-0.367485828,13.02693594,0.148410494,0.742290117,328.759,315.655,328.0727033,116,0,0.254798922,-0.4932432,0.4932432,0.254798922,1.391304348,2.260869565,3.130434783,35.49569152,9.921031335,2.303570858,-2.245533539,2.366361821,-2.261527774,6.302961552,0.083937746,1.825161296,921.5842772,15.97432702,12.06911756,12.8250465,11.14786705,7.196115003,7.574079476,5.399976266,5.836412046,4.028123931,4.263221033,2.922055075,3.102597705,-2.6,314957.4248,14.02174008,5.241201443,2.223176732,136.3692049,10.47053043,5.749511833,5.817862778,0,5.907179729,0,9.778515705,0,4.681802935,5.098681808,11.60093989,30.6862899,22.97977195,23.42771294,9.531400138,34.22890733,0,14.76446326,0,12.33872767,12.34054944,47.24524022,0,5.749511833,10.47053043,5.817862778,5.749511833,11.60093989,27.27852496,0,0,22.69671634,36.65915542,5.022633314,10.90292493,0,83.03,0,4.794537184,0,11.82508578,40.52063644,5.563451492,4.681802935,36.65915542,0,10.08266033,22.07147032,6.966375425,6.074282888,17.05129085,5.427729076,7.326097227,0.460888194,7.042476129,3.788481382,0.473489938,0,0.1875,23,2,6,0,1,1,1,2,3,6,1,7,1,0,0,0,4,2.8734,86.8719,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1348,ALP-POS-02c6a514-6,CC(=O)c1ccccc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,4.002176919,1,4,551.662,6.4678,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB0DD0>,14.33602234,-1.093323623,14.33602234,0.119407436,0.242001218,551.662,517.39,551.2584202,210,0,0.259528855,-0.353657816,0.353657816,0.259528855,0.902439024,1.609756098,2.219512195,19.14214958,9.867028588,2.345694338,-2.321337986,2.322769089,-2.44575985,6.149898232,-0.121988362,1.78271698,1529.106865,29.57033885,23.72630467,23.72630467,19.55756921,13.5217236,13.5217236,10.9336419,10.9336419,6.875702552,6.875702552,4.686592569,4.686592569,-4.65,1014786133,29.33551913,12.68165857,7.112448732,239.7964945,5.316788604,11.85906167,5.783244946,5.907179729,5.907179729,0,24.2674998,4.390415048,0,0,69.30214815,66.28465469,35.75273281,5.563451492,18.7740266,23.28499068,0,10.30076712,0,45.57260172,11.44466614,130.9573044,0,0,10.21669833,10.07780132,0,0,29.12633933,16.63034928,5.817220841,71.14312145,97.3228261,0,0,0,79.37,17.85620029,18.7740266,0,34.68711565,17.67165939,11.12690298,23.95638107,60.92462369,24.26546827,31.07197872,0,13.67517502,0,46.36193386,2.928791572,3.150019001,-1.520807818,22.67288053,3.555463993,7.926543842,0,0.235294118,41,1,6,0,0,0,3,1,4,4,1,7,9,0,0,0,4,6.4678,158.4897,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1349,ALP-POS-02c6a514-9,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2snc3ccccc23)cc1,5.272922751,1,5,555.675,7.0729,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB0E40>,14.02668651,-1.025003517,14.02668651,0.087357666,0.222169365,555.675,525.435,555.199191,204,0,0.29450152,-0.45918235,0.45918235,0.29450152,1,1.775,2.475,32.13712451,9.86787547,2.366420595,-2.30429687,2.367346527,-2.438938312,7.070612149,-0.121892469,1.567017199,1621.506878,28.27744564,22.5572027,23.37369928,19.21936526,13.06265808,13.83605474,10.58678874,11.39176352,6.730941194,7.658794572,4.603679457,5.542833131,-4.3,1268234320,27.27383144,11.4370251,5.818029801,236.1625353,9.733939541,5.817220841,11.80208825,5.907179729,5.907179729,0,14.4889841,4.390415048,4.373539981,0,63.23578108,76.95977117,17.6183669,16.65701091,18.39664035,39.93715728,0,9.690328585,0,38.64886452,11.44466614,118.7738204,0,0,10.21669833,10.07780132,0,11.53248661,22.73265585,16.63034928,5.817220841,53.37188721,95.60945289,0,10.90292493,0,75.44,11.94902056,13.97948942,0,29.44439486,16.98535509,22.02982792,34.82829347,18.19910121,54.59730362,30.46154018,4.417150937,23.74115313,1.191200226,30.13219372,3.775635031,3.072883191,-1.027855429,23.71015123,1.871376683,6.616595549,0,0.21875,40,1,6,0,0,0,3,2,5,5,1,8,8,0,0,0,5,7.0729,156.1342,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,ALP-POS-02c6a514-10,Nc1ccc2[nH]c(C(=O)N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2c1,4.002176919,3,6,525.54,4.26,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB0EB0>,13.94690752,-1.381674855,13.94690752,0.080515918,0.204732584,525.54,501.348,525.1812325,196,0,0.296989739,-0.459180636,0.459180636,0.296989739,1.025641026,1.897435897,2.641025641,19.14214976,10.04481403,2.385631435,-2.282687776,2.271423614,-2.469572319,6.122982552,-0.124843636,1.512653906,1632.288902,27.3547959,20.63455296,20.63455296,18.90188724,12.12223361,12.12223361,8.847152401,8.847152401,6.153403154,6.153403154,4.316404553,4.316404553,-5.25,949908496.8,25.40168194,11.01363087,5.542161162,221.9968289,20.45158554,17.55298967,5.760247419,5.907179729,11.81435946,0,24.2674998,4.390415048,0,0,18.19910121,66.58157673,41.09220625,6.263162996,23.19117754,34.31185039,0,20.18465538,0,12.46266245,12.27842388,119.8515542,0,0,11.05045608,10.07780132,0,0,39.13416237,11.21535881,5.817220841,38.21199359,95.8704059,0,10.90292493,0,134.32,23.76338002,18.7740266,0,23.81615266,34.13803581,4.899909731,42.92231841,48.53093655,0,15.28474565,10.15081841,18.88613537,0,49.22189895,3.44539949,8.109689095,-2.677083186,17.46073175,4.57933339,0.140561813,0,0.103448276,39,4,9,0,0,0,2,3,5,6,3,10,8,0,0,0,5,4.26,142.0108,0,0,0,1,0,2,1,0,0,0,3,3,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1351,ALP-POS-02c6a514-11,CC(C)(C)c1ccc(N(C(=O)c2ccccc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.002176919,1,3,509.625,6.2652,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB0F20>,13.96296678,-0.968145996,13.96296678,0.065636987,0.304742717,509.625,477.369,509.2478555,194,0,0.25878817,-0.353657816,0.353657816,0.25878817,0.921052632,1.657894737,2.289473684,19.14214844,9.867344974,2.333868335,-2.317742931,2.315896275,-2.442488345,6.096756436,-0.121985706,1.713566542,1367.492346,27.1227451,21.89540665,21.89540665,18.23620201,12.65093279,12.65093279,10.19789731,10.19789731,6.359674568,6.359674568,4.300026163,4.300026163,-4.32,292153387.6,26.73483601,11.81845922,6.509912982,222.9050882,5.316788604,11.85906167,0,5.907179729,5.907179729,0,19.47296262,4.390415048,0,0,69.30214815,65.42728455,35.75273281,0,13.97948942,17.50174573,0,10.30076712,0,38.64886452,11.44466614,131.46022,0,0,10.21669833,10.07780132,0,0,23.34309439,16.63034928,5.817220841,53.86139558,103.3891932,0,0,0,62.3,6.041840829,13.97948942,0,29.59132718,23.23511088,11.12690298,17.03264387,54.85825662,36.39820241,31.07197872,0,13.6097786,0,33.4782603,2.958350734,3.474935016,-0.970163041,25.51904536,3.686193305,6.660266398,0,0.21875,38,1,5,0,0,0,3,1,4,3,1,6,8,0,0,0,4,6.2652,148.4852,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1352,ALP-POS-02c6a514-13,COc1cncc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)c1C,4.002176919,1,5,543.639,6.17522,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB0F90>,13.9894076,-1.103522035,13.9894076,0.088858371,0.272747533,543.639,509.367,543.2533348,208,0,0.294473599,-0.494853952,0.494853952,0.294473599,1.075,1.825,2.45,19.14214997,9.867162798,2.360227264,-2.32003375,2.347388206,-2.445176869,6.083857333,-0.122005478,1.78110087,1460.52129,28.86323207,23.40250216,23.40250216,19.09557402,13.08112316,13.08112316,10.57880153,10.57880153,6.793267217,6.793267217,4.543986741,4.543986741,-4.46,795781417.7,28.5455667,12.15449282,6.391744091,233.5428469,14.47080249,17.6085735,5.760247419,5.907179729,5.907179729,0,19.47296262,4.390415048,0,0,45.03667987,71.84810618,23.99243774,19.56980411,23.13350331,17.50174573,0,10.30076712,0,45.57260172,18.55446368,113.1517951,0,5.749511833,14.95356129,10.07780132,5.749511833,0,30.45289193,16.63034928,12.74095804,59.621643,83.73767176,0,0,0,84.67,17.85620029,13.97948942,0,23.53721514,28.98462271,11.12690298,30.4056044,36.65915542,31.18920547,31.07197872,9.154013891,24.63168935,0,33.67076738,2.945451468,3.416689567,-0.667980308,15.88794996,4.965954525,8.372836161,1.526641898,0.28125,40,1,7,0,0,0,2,2,4,5,1,8,9,0,0,0,4,6.17522,152.0402,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1353,ALP-POS-02c6a514-17,CC(C)(C)c1ccc(N(C(=O)C2CCCO2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,5.254772506,1,4,503.618,5.1304,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1040>,13.83861493,-0.945929443,13.83861493,0.056575986,0.462671688,503.618,469.346,503.2584202,194,0,0.256624496,-0.368368603,0.368368603,0.256624496,1.135135135,1.918918919,2.540540541,19.14214882,9.867360222,2.375884615,-2.330412462,2.322385736,-2.476390447,6.029993917,-0.131059798,1.665626415,1202.746177,26.41563832,21.61557421,21.61557421,17.73620201,12.71155001,12.71155001,10.36661829,10.36661829,6.562692405,6.562692405,4.527730362,4.527730362,-3.58,221547596.2,26.48210991,11.64746298,6.600151942,217.4154765,10.05365156,17.96302806,0,5.907179729,5.907179729,0,19.47296262,4.390415048,0,0,51.10304694,66.13619366,36.79616328,0,18.71635237,17.50174573,0,10.30076712,0,57.59447415,18.0515481,95.56493314,0,0,10.21669833,10.07780132,0,0,36.05394274,26.16174941,5.817220841,56.34505015,73.05735783,0,0,0,71.53,12.14580722,13.97948942,0,23.04657077,37.24411938,17.54772461,17.03264387,30.59278835,30.33183534,31.07197872,4.736862954,19.32169708,0,33.30471658,2.95665399,3.0556063,-0.907507217,16.66319968,4.494586163,7.194380753,0,0.366666667,37,1,6,0,1,1,2,1,3,4,1,7,8,0,1,1,4,5.1304,141.6937,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1354,ALP-POS-02c6a514-19,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2coc3ccccc23)cc1,4.002176919,1,4,538.619,7.2094,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB10B0>,14.00613095,-1.074772035,14.00613095,0.09441528,0.226525661,538.619,507.371,538.2267857,204,0,0.294474744,-0.463952787,0.463952787,0.294474744,0.925,1.7,2.4,19.14214981,9.867404569,2.362935207,-2.306740531,2.356242307,-2.440757545,6.09258881,-0.121973384,1.567017199,1614.551647,28.27744564,22.68733937,22.68733937,19.21936526,13.18085449,13.18085449,10.7100182,10.7100182,6.876255976,6.876255976,4.751426248,4.751426248,-4.65,1268234320,26.93726058,11.22113267,5.68547045,231.9557633,14.15109048,17.44208181,5.760247419,5.907179729,5.907179729,0,14.4889841,4.390415048,0,0,63.23578108,65.42728455,23.18181839,12.52632599,22.81379129,28.47099009,0,5.316788604,0,38.64886452,11.44466614,125.7232877,0,0,10.21669833,10.07780132,0,0,18.35911586,16.63034928,5.817220841,54.05819151,106.2897668,0,10.96924436,0,75.69,17.85620029,13.97948942,0,23.53721514,23.25467953,16.5131272,29.55896986,24.26546827,48.53093655,26.0880002,8.834301874,24.96677506,0,29.42874001,3.681005402,3.424623042,-1.099460261,23.39131072,3.372640876,6.584365144,0,0.212121212,40,1,6,0,0,0,3,2,5,4,1,7,8,0,0,0,5,7.2094,152.7282,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,ALP-POS-02c6a514-22,Cn1cncc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,4.002176919,1,5,513.617,4.9987,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1120>,13.98407789,-1.00083685,13.98407789,0.07693864,0.359698659,513.617,481.361,513.2540035,196,0,0.277051388,-0.353657809,0.353657809,0.277051388,1.026315789,1.789473684,2.394736842,19.14214878,9.867543564,2.344314273,-2.316070819,2.315269219,-2.446702615,6.08774715,-0.12198834,1.720421165,1394.177743,27.2858818,22.05778304,22.05778304,18.14688561,12.47434139,12.47434139,10.22165814,10.22165814,6.37473402,6.37473402,4.266908056,4.266908056,-4.33,304296091.4,26.72511394,11.37580321,6.137393857,221.9088102,9.883888252,17.55298967,0,5.907179729,5.907179729,0,19.47296262,9.374393569,0,0,51.10304694,53.29455042,37.2369533,12.52416365,13.97948942,17.50174573,0,19.85184529,7.047671983,38.64886452,11.44466614,113.7830248,0,0,10.21669833,10.07780132,0,0,32.89417255,23.67802126,5.817220841,53.99187208,85.58152147,0,0,0,80.12,6.041840829,13.97948942,0,29.59132718,23.36558738,11.12690298,23.22948744,48.53488005,30.33183534,36.05595724,0,15.23462814,0,37.55454474,2.944365394,3.26224964,-1.068354458,16.44721419,6.684691089,6.621954491,1.73537344,0.266666667,38,1,7,0,0,0,2,2,4,5,1,8,8,0,0,0,4,4.9987,145.2512,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1356,ALP-POS-02c6a514-26,CC(C)(C)c1ccc(N(C(=O)c2ccncc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.002176919,1,4,510.613,5.6602,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1190>,13.935189,-0.988554159,13.935189,0.07390145,0.331937005,510.613,479.365,510.2431045,194,0,0.258901355,-0.353657816,0.353657816,0.258901355,0.921052632,1.657894737,2.289473684,19.14214857,9.867376924,2.334445121,-2.31733886,2.315363373,-2.442615487,6.096207135,-0.121985714,1.713566542,1370.667148,27.1227451,21.76526998,21.76526998,18.23620201,12.5006639,12.5006639,10.06776063,10.06776063,6.266206048,6.266206048,4.213787458,4.213787458,-4.39,292153387.6,26.66678456,11.77235058,6.479317819,222.1247362,5.316788604,11.85906167,0,5.907179729,5.907179729,0,24.45694114,4.390415048,0,0,51.10304694,65.42728455,48.14641995,0,13.97948942,17.50174573,0,15.28474565,0,38.64886452,11.44466614,125.6548059,0,0,10.21669833,10.07780132,0,0,28.32707291,16.63034928,5.817220841,53.86139558,97.58377911,0,0,0,75.19,6.041840829,13.97948942,0,29.59132718,23.23511088,11.12690298,17.03264387,55.11920963,30.33183534,36.05595724,0,13.60533415,0,37.42573981,2.946005055,3.351192945,-1.030890082,19.73678614,6.75306558,6.629433064,0,0.225806452,38,1,6,0,0,0,2,2,4,4,1,7,8,0,0,0,4,5.6602,146.2802,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1357,ALP-POS-02c6a514-31,Cn1nc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)c2ccccc21,4.002176919,1,5,552.65,6.3499,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1200>,14.10983844,-1.118799813,14.10983844,0.097959306,0.243306429,552.65,519.386,552.2536691,210,0,0.29452827,-0.459182345,0.459182345,0.29452827,1,1.756097561,2.43902439,19.14214997,9.867710816,2.37282729,-2.30224226,2.34271461,-2.444833246,6.091276308,-0.122041383,1.595072712,1667.21424,29.14768912,23.596168,23.596168,19.63004886,13.54678014,13.54678014,11.04881099,11.04881099,7.116123574,7.116123574,4.95122032,4.95122032,-4.72,1824594238,27.83206997,11.40942389,5.914633269,238.1336096,9.733939541,11.51114884,11.80208825,5.907179729,5.907179729,0,19.17078703,4.390415048,5.098681808,0,63.23578108,65.42728455,24.66603888,11.77986371,18.39664035,28.40467067,0,15.09727335,7.047671983,38.64886452,11.44466614,119.5906012,0,0,10.21669833,10.07780132,0,0,28.13960061,23.67802126,5.817220841,54.18866801,95.60945289,0,10.90292493,0,80.37,17.85620029,13.97948942,0,23.53721514,17.80213589,22.02982792,23.29580686,22.88090414,61.6449756,26.0880002,9.515832745,20.92592181,0,29.61090696,8.465293544,3.537748517,-1.118647562,23.58395761,1.851135832,6.586577193,1.807106087,0.242424242,41,1,7,0,0,0,3,2,5,5,1,8,8,0,0,0,5,6.3499,157.2282,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,ALP-POS-02c6a514-32,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cncc3ccccc23)cc1,6.395220312,1,4,549.646,7.0114,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB1270>,14.12206066,-1.070188702,14.12206066,0.095613627,0.225907262,549.646,517.39,549.2427701,208,0,0.294473772,-0.459182354,0.459182354,0.294473772,0.951219512,1.731707317,2.43902439,19.14214974,9.86714159,2.355550918,-2.316590012,2.344196145,-2.442909619,6.093462816,-0.121963342,1.595618141,1652.043677,28.98455242,23.30365494,23.30365494,19.71936526,13.546101,13.546101,10.97267706,10.97267706,7.064367538,7.064367538,4.899119666,4.899119666,-4.78,1967557583,27.77429326,11.76014173,6.193254569,238.381082,9.733939541,11.85906167,5.760247419,5.907179729,5.907179729,0,19.47296262,4.390415048,0,0,69.30214815,64.7471417,35.57550553,6.263162996,18.39664035,28.27419416,0,10.30076712,0,38.64886452,11.44466614,131.8538118,0,0,10.21669833,10.07780132,0,0,23.34309439,16.63034928,5.817220841,54.05819151,108.00314,0,10.77244843,0,75.44,11.94902056,13.97948942,0,29.44439486,17.67165939,21.89935141,23.29580686,30.59278835,54.59730362,31.07197872,4.417150937,19.22771725,0,34.06817739,4.631986202,2.870413157,-1.074820188,23.7074059,5.21996687,6.59915342,0,0.205882353,41,1,6,0,0,0,3,2,5,4,1,7,8,0,0,0,5,7.0114,158.2572,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1359,ALP-POS-02c6a514-33,CC(C)(C)c1ccc(N(C(=O)c2cccc(C#N)c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.002176919,1,4,534.635,6.13688,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97FB12E0>,14.12170828,-1.055612927,14.12170828,0.105620344,0.294380894,534.635,503.387,534.2431045,202,0,0.258834279,-0.353657816,0.353657816,0.258834279,1,1.75,2.4,19.14214905,9.86729017,2.336035573,-2.318155111,2.317820793,-2.442787603,6.098624116,-0.121986124,1.749689383,1522.833087,28.70009537,22.76526998,22.76526998,19.16805366,13.03522319,13.03522319,10.52447989,10.52447989,6.577556025,6.577556025,4.441069095,4.441069095,-4.83,708969089.4,28.18499785,12.35179155,6.777252425,233.66261,5.316788604,11.85906167,0,5.907179729,5.907179729,0,19.47296262,4.390415048,5.261891555,0,57.16941401,71.49365162,35.75273281,11.6326728,13.97948942,17.50174573,5.261891555,10.30076712,0,38.64886452,11.44466614,130.9573044,0,6.069221313,10.21669833,10.07780132,0,0,23.34309439,16.63034928,17.14833371,59.42484707,97.3228261,0,0,0,86.09,17.85620029,19.24138097,0,23.34041921,23.23511088,11.12690298,23.09901094,54.85825662,24.26546827,37.14120004,0,13.64373622,0,33.60989931,12.34764686,3.38191194,-1.18428804,24.65992263,3.580470994,6.54403342,0,0.212121212,40,1,6,0,0,0,3,1,4,4,1,7,8,0,0,0,4,6.13688,153.2002,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
